date,category,quantity
2026-06-23,UNTABLES Y DULCES,0.0
2026-06-24,ABARROTES,21.0
2026-06-24,AGUA,0.0
2026-06-24,ALIMENTO PARA PERROS,0.0
2026-06-24,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-24,BEBIDAS EN POLVO,0.0
2026-06-24,BEBIDAS ENERGÉTICAS,0.0
2026-06-24,BEBIDAS ISOTÓNICAS,0.0
2026-06-24,CAFÉ,0.0
2026-06-24,CARNES Y EMBUTIDOS,0.0
2026-06-24,CEREALES,0.0
2026-06-24,CHOCOLATES,38.0
2026-06-24,CONDIMENTOS Y SALSAS,0.0
2026-06-24,CONSERVAS,0.0
2026-06-24,CUIDADO BUCAL,0.0
2026-06-24,CUIDADO CAPILAR,0.0
2026-06-24,CUIDADO DEL BEBÉ,0.0
2026-06-24,DESECHABLES Y PAPEL,19.0
2026-06-24,DETERGENTES,0.0
2026-06-24,DETERGENTES Y LIMPIEZA,24.0
2026-06-24,DULCES,0.0
2026-06-24,EMBUTIDOS,0.0
2026-06-24,GALLETAS Y BIZCOCHOS,45.0
2026-06-24,GASEOSAS,46.0
2026-06-24,GOLOSINAS,0.0
2026-06-24,HARINAS,0.0
2026-06-24,HELADOS,0.0
2026-06-24,HIGIENE FEMENINA,0.0
2026-06-24,HIGIENE PERSONAL,0.0
2026-06-24,INFUSIONES,0.0
2026-06-24,JUGOS Y BEBIDAS,0.0
2026-06-24,LÁCTEOS,40.0
2026-06-24,MENESTRAS,0.0
2026-06-24,PANIFICADOS,0.0
2026-06-24,PAPEL HIGIÉNICO,0.0
2026-06-24,PASTAS,0.0
2026-06-24,PILAS Y BATERÍAS,0.0
2026-06-24,SNACKS,0.0
2026-06-24,SUAVIZANTES,0.0
2026-06-24,UNTABLES Y DULCES,0.0
2026-06-25,ABARROTES,0.0
2026-06-25,AGUA,100.0
2026-06-25,ALIMENTO PARA PERROS,0.0
2026-06-25,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-25,BEBIDAS EN POLVO,0.0
2026-06-25,BEBIDAS ENERGÉTICAS,0.0
2026-06-25,BEBIDAS ISOTÓNICAS,0.0
2026-06-25,CAFÉ,0.0
2026-06-25,CARNES Y EMBUTIDOS,14.0
2026-06-25,CEREALES,0.0
2026-06-25,CHOCOLATES,24.0
2026-06-25,CONDIMENTOS Y SALSAS,0.0
2026-06-25,CONSERVAS,0.0
2026-06-25,CUIDADO BUCAL,0.0
2026-06-25,CUIDADO CAPILAR,0.0
2026-06-25,CUIDADO DEL BEBÉ,0.0
2026-06-25,DESECHABLES Y PAPEL,0.0
2026-06-25,DETERGENTES,0.0
2026-06-25,DETERGENTES Y LIMPIEZA,0.0
2026-06-25,DULCES,0.0
2026-06-25,EMBUTIDOS,0.0
2026-06-25,GALLETAS Y BIZCOCHOS,60.0
2026-06-25,GASEOSAS,18.0
2026-06-25,GOLOSINAS,43.0
2026-06-25,HARINAS,0.0
2026-06-25,HELADOS,0.0
2026-06-25,HIGIENE FEMENINA,0.0
2026-06-25,HIGIENE PERSONAL,0.0
2026-06-25,INFUSIONES,0.0
2026-06-25,JUGOS Y BEBIDAS,0.0
2026-06-25,LÁCTEOS,0.0
2026-06-25,MENESTRAS,0.0
2026-06-25,PANIFICADOS,0.0
2026-06-25,PAPEL HIGIÉNICO,0.0
2026-06-25,PASTAS,0.0
2026-06-25,PILAS Y BATERÍAS,0.0
2026-06-25,SNACKS,64.0
2026-06-25,SUAVIZANTES,0.0
2026-06-25,UNTABLES Y DULCES,0.0
2026-06-26,ABARROTES,2.0
2026-06-26,AGUA,0.0
2026-06-26,ALIMENTO PARA PERROS,0.0
2026-06-26,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-26,BEBIDAS EN POLVO,0.0
2026-06-26,BEBIDAS ENERGÉTICAS,0.0
2026-06-26,BEBIDAS ISOTÓNICAS,0.0
2026-06-26,CAFÉ,0.0
2026-06-26,CARNES Y EMBUTIDOS,0.0
2026-06-26,CEREALES,0.0
2026-06-26,CHOCOLATES,0.0
2026-06-26,CONDIMENTOS Y SALSAS,0.0
2026-06-26,CONSERVAS,0.0
2026-06-26,CUIDADO BUCAL,0.0
2026-06-26,CUIDADO CAPILAR,0.0
2026-06-26,CUIDADO DEL BEBÉ,0.0
2026-06-26,DESECHABLES Y PAPEL,0.0
2026-06-26,DETERGENTES,0.0
2026-06-26,DETERGENTES Y LIMPIEZA,11.0
2026-06-26,DULCES,0.0
2026-06-26,EMBUTIDOS,0.0
2026-06-26,GALLETAS Y BIZCOCHOS,0.0
2026-06-26,GASEOSAS,18.0
2026-06-26,GOLOSINAS,74.0
2026-06-26,HARINAS,0.0
2026-06-26,HELADOS,0.0
2026-06-26,HIGIENE FEMENINA,0.0
2026-06-26,HIGIENE PERSONAL,11.0
2026-06-26,INFUSIONES,0.0
2026-06-26,JUGOS Y BEBIDAS,0.0
2026-06-26,LÁCTEOS,0.0
2026-06-26,MENESTRAS,0.0
2026-06-26,PANIFICADOS,0.0
2026-06-26,PAPEL HIGIÉNICO,0.0
2026-06-26,PASTAS,0.0
2026-06-26,PILAS Y BATERÍAS,0.0
2026-06-26,SNACKS,0.0
2026-06-26,SUAVIZANTES,0.0
2026-06-26,UNTABLES Y DULCES,0.0
2026-06-27,ABARROTES,0.0
2026-06-27,AGUA,273.0
2026-06-27,ALIMENTO PARA PERROS,0.0
2026-06-27,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-27,BEBIDAS EN POLVO,0.0
2026-06-27,BEBIDAS ENERGÉTICAS,0.0
2026-06-27,BEBIDAS ISOTÓNICAS,0.0
2026-06-27,CAFÉ,0.0
2026-06-27,CARNES Y EMBUTIDOS,0.0
2026-06-27,CEREALES,0.0
2026-06-27,CHOCOLATES,0.0
2026-06-27,CONDIMENTOS Y SALSAS,0.0
2026-06-27,CONSERVAS,0.0
2026-06-27,CUIDADO BUCAL,0.0
2026-06-27,CUIDADO CAPILAR,8.0
2026-06-27,CUIDADO DEL BEBÉ,0.0
2026-06-27,DESECHABLES Y PAPEL,0.0
2026-06-27,DETERGENTES,0.0
2026-06-27,DETERGENTES Y LIMPIEZA,0.0
2026-06-27,DULCES,0.0
2026-06-27,EMBUTIDOS,0.0
2026-06-27,GALLETAS Y BIZCOCHOS,18.0
2026-06-27,GASEOSAS,516.0
2026-06-27,GOLOSINAS,91.0
2026-06-27,HARINAS,0.0
2026-06-27,HELADOS,0.0
2026-06-27,HIGIENE FEMENINA,0.0
2026-06-27,HIGIENE PERSONAL,0.0
2026-06-27,INFUSIONES,0.0
2026-06-27,JUGOS Y BEBIDAS,0.0
2026-06-27,LÁCTEOS,24.0
2026-06-27,MENESTRAS,0.0
2026-06-27,PANIFICADOS,0.0
2026-06-27,PAPEL HIGIÉNICO,0.0
2026-06-27,PASTAS,0.0
2026-06-27,PILAS Y BATERÍAS,0.0
2026-06-27,SNACKS,8.0
2026-06-27,SUAVIZANTES,0.0
2026-06-27,UNTABLES Y DULCES,0.0
2026-06-28,ABARROTES,25.0
2026-06-28,AGUA,83.0
2026-06-28,ALIMENTO PARA PERROS,0.0
2026-06-28,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-28,BEBIDAS EN POLVO,0.0
2026-06-28,BEBIDAS ENERGÉTICAS,0.0
2026-06-28,BEBIDAS ISOTÓNICAS,0.0
2026-06-28,CAFÉ,0.0
2026-06-28,CARNES Y EMBUTIDOS,0.0
2026-06-28,CEREALES,0.0
2026-06-28,CHOCOLATES,0.0
2026-06-28,CONDIMENTOS Y SALSAS,0.0
2026-06-28,CONSERVAS,0.0
2026-06-28,CUIDADO BUCAL,0.0
2026-06-28,CUIDADO CAPILAR,0.0
2026-06-28,CUIDADO DEL BEBÉ,0.0
2026-06-28,DESECHABLES Y PAPEL,0.0
2026-06-28,DETERGENTES,0.0
2026-06-28,DETERGENTES Y LIMPIEZA,5.0
2026-06-28,DULCES,0.0
2026-06-28,EMBUTIDOS,0.0
2026-06-28,GALLETAS Y BIZCOCHOS,6.0
2026-06-28,GASEOSAS,264.0
2026-06-28,GOLOSINAS,198.0
2026-06-28,HARINAS,0.0
2026-06-28,HELADOS,6.0
2026-06-28,HIGIENE FEMENINA,0.0
2026-06-28,HIGIENE PERSONAL,0.0
2026-06-28,INFUSIONES,0.0
2026-06-28,JUGOS Y BEBIDAS,0.0
2026-06-28,LÁCTEOS,7.0
2026-06-28,MENESTRAS,0.0
2026-06-28,PANIFICADOS,0.0
2026-06-28,PAPEL HIGIÉNICO,0.0
2026-06-28,PASTAS,0.0
2026-06-28,PILAS Y BATERÍAS,0.0
2026-06-28,SNACKS,0.0
2026-06-28,SUAVIZANTES,0.0
2026-06-28,UNTABLES Y DULCES,0.0
2026-06-29,ABARROTES,14.0
2026-06-29,AGUA,32.0
2026-06-29,ALIMENTO PARA PERROS,0.0
2026-06-29,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-29,BEBIDAS EN POLVO,0.0
2026-06-29,BEBIDAS ENERGÉTICAS,0.0
2026-06-29,BEBIDAS ISOTÓNICAS,0.0
2026-06-29,CAFÉ,17.0
2026-06-29,CARNES Y EMBUTIDOS,0.0
2026-06-29,CEREALES,0.0
2026-06-29,CHOCOLATES,0.0
2026-06-29,CONDIMENTOS Y SALSAS,0.0
2026-06-29,CONSERVAS,0.0
2026-06-29,CUIDADO BUCAL,0.0
2026-06-29,CUIDADO CAPILAR,0.0
2026-06-29,CUIDADO DEL BEBÉ,0.0
2026-06-29,DESECHABLES Y PAPEL,0.0
2026-06-29,DETERGENTES,0.0
2026-06-29,DETERGENTES Y LIMPIEZA,24.0
2026-06-29,DULCES,0.0
2026-06-29,EMBUTIDOS,0.0
2026-06-29,GALLETAS Y BIZCOCHOS,0.0
2026-06-29,GASEOSAS,64.0
2026-06-29,GOLOSINAS,33.0
2026-06-29,HARINAS,0.0
2026-06-29,HELADOS,0.0
2026-06-29,HIGIENE FEMENINA,0.0
2026-06-29,HIGIENE PERSONAL,0.0
2026-06-29,INFUSIONES,0.0
2026-06-29,JUGOS Y BEBIDAS,0.0
2026-06-29,LÁCTEOS,0.0
2026-06-29,MENESTRAS,0.0
2026-06-29,PANIFICADOS,0.0
2026-06-29,PAPEL HIGIÉNICO,0.0
2026-06-29,PASTAS,0.0
2026-06-29,PILAS Y BATERÍAS,0.0
2026-06-29,SNACKS,0.0
2026-06-29,SUAVIZANTES,0.0
2026-06-29,UNTABLES Y DULCES,0.0
2026-06-30,ABARROTES,0.0
2026-06-30,AGUA,0.0
2026-06-30,ALIMENTO PARA PERROS,0.0
2026-06-30,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-06-30,BEBIDAS EN POLVO,0.0
2026-06-30,BEBIDAS ENERGÉTICAS,0.0
2026-06-30,BEBIDAS ISOTÓNICAS,0.0
2026-06-30,CAFÉ,0.0
2026-06-30,CARNES Y EMBUTIDOS,0.0
2026-06-30,CEREALES,0.0
2026-06-30,CHOCOLATES,0.0
2026-06-30,CONDIMENTOS Y SALSAS,0.0
2026-06-30,CONSERVAS,0.0
2026-06-30,CUIDADO BUCAL,0.0
2026-06-30,CUIDADO CAPILAR,0.0
2026-06-30,CUIDADO DEL BEBÉ,0.0
2026-06-30,DESECHABLES Y PAPEL,0.0
2026-06-30,DETERGENTES,0.0
2026-06-30,DETERGENTES Y LIMPIEZA,0.0
2026-06-30,DULCES,0.0
2026-06-30,EMBUTIDOS,0.0
2026-06-30,GALLETAS Y BIZCOCHOS,0.0
2026-06-30,GASEOSAS,136.0
2026-06-30,GOLOSINAS,18.0
2026-06-30,HARINAS,0.0
2026-06-30,HELADOS,5.0
2026-06-30,HIGIENE FEMENINA,0.0
2026-06-30,HIGIENE PERSONAL,0.0
2026-06-30,INFUSIONES,0.0
2026-06-30,JUGOS Y BEBIDAS,0.0
2026-06-30,LÁCTEOS,0.0
2026-06-30,MENESTRAS,0.0
2026-06-30,PANIFICADOS,0.0
2026-06-30,PAPEL HIGIÉNICO,0.0
2026-06-30,PASTAS,0.0
2026-06-30,PILAS Y BATERÍAS,0.0
2026-06-30,SNACKS,0.0
2026-06-30,SUAVIZANTES,4.0
2026-06-30,UNTABLES Y DULCES,0.0
2026-07-01,ABARROTES,25.0
2026-07-01,AGUA,16.0
2026-07-01,ALIMENTO PARA PERROS,0.0
2026-07-01,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-01,BEBIDAS EN POLVO,0.0
2026-07-01,BEBIDAS ENERGÉTICAS,0.0
2026-07-01,BEBIDAS ISOTÓNICAS,0.0
2026-07-01,CAFÉ,0.0
2026-07-01,CARNES Y EMBUTIDOS,0.0
2026-07-01,CEREALES,0.0
2026-07-01,CHOCOLATES,0.0
2026-07-01,CONDIMENTOS Y SALSAS,0.0
2026-07-01,CONSERVAS,0.0
2026-07-01,CUIDADO BUCAL,0.0
2026-07-01,CUIDADO CAPILAR,0.0
2026-07-01,CUIDADO DEL BEBÉ,0.0
2026-07-01,DESECHABLES Y PAPEL,0.0
2026-07-01,DETERGENTES,0.0
2026-07-01,DETERGENTES Y LIMPIEZA,0.0
2026-07-01,DULCES,0.0
2026-07-01,EMBUTIDOS,0.0
2026-07-01,GALLETAS Y BIZCOCHOS,4.0
2026-07-01,GASEOSAS,39.0
2026-07-01,GOLOSINAS,44.0
2026-07-01,HARINAS,0.0
2026-07-01,HELADOS,10.0
2026-07-01,HIGIENE FEMENINA,0.0
2026-07-01,HIGIENE PERSONAL,0.0
2026-07-01,INFUSIONES,0.0
2026-07-01,JUGOS Y BEBIDAS,0.0
2026-07-01,LÁCTEOS,14.0
2026-07-01,MENESTRAS,0.0
2026-07-01,PANIFICADOS,0.0
2026-07-01,PAPEL HIGIÉNICO,0.0
2026-07-01,PASTAS,0.0
2026-07-01,PILAS Y BATERÍAS,0.0
2026-07-01,SNACKS,43.0
2026-07-01,SUAVIZANTES,0.0
2026-07-01,UNTABLES Y DULCES,0.0
2026-07-02,ABARROTES,15.0
2026-07-02,AGUA,19.0
2026-07-02,ALIMENTO PARA PERROS,0.0
2026-07-02,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-02,BEBIDAS EN POLVO,0.0
2026-07-02,BEBIDAS ENERGÉTICAS,0.0
2026-07-02,BEBIDAS ISOTÓNICAS,0.0
2026-07-02,CAFÉ,0.0
2026-07-02,CARNES Y EMBUTIDOS,0.0
2026-07-02,CEREALES,0.0
2026-07-02,CHOCOLATES,0.0
2026-07-02,CONDIMENTOS Y SALSAS,0.0
2026-07-02,CONSERVAS,0.0
2026-07-02,CUIDADO BUCAL,0.0
2026-07-02,CUIDADO CAPILAR,4.0
2026-07-02,CUIDADO DEL BEBÉ,0.0
2026-07-02,DESECHABLES Y PAPEL,0.0
2026-07-02,DETERGENTES,0.0
2026-07-02,DETERGENTES Y LIMPIEZA,3.0
2026-07-02,DULCES,0.0
2026-07-02,EMBUTIDOS,0.0
2026-07-02,GALLETAS Y BIZCOCHOS,0.0
2026-07-02,GASEOSAS,140.0
2026-07-02,GOLOSINAS,65.0
2026-07-02,HARINAS,0.0
2026-07-02,HELADOS,0.0
2026-07-02,HIGIENE FEMENINA,0.0
2026-07-02,HIGIENE PERSONAL,0.0
2026-07-02,INFUSIONES,0.0
2026-07-02,JUGOS Y BEBIDAS,0.0
2026-07-02,LÁCTEOS,11.0
2026-07-02,MENESTRAS,0.0
2026-07-02,PANIFICADOS,0.0
2026-07-02,PAPEL HIGIÉNICO,0.0
2026-07-02,PASTAS,0.0
2026-07-02,PILAS Y BATERÍAS,0.0
2026-07-02,SNACKS,64.0
2026-07-02,SUAVIZANTES,0.0
2026-07-02,UNTABLES Y DULCES,0.0
2026-07-03,ABARROTES,57.0
2026-07-03,AGUA,0.0
2026-07-03,ALIMENTO PARA PERROS,0.0
2026-07-03,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-03,BEBIDAS EN POLVO,0.0
2026-07-03,BEBIDAS ENERGÉTICAS,0.0
2026-07-03,BEBIDAS ISOTÓNICAS,0.0
2026-07-03,CAFÉ,0.0
2026-07-03,CARNES Y EMBUTIDOS,0.0
2026-07-03,CEREALES,0.0
2026-07-03,CHOCOLATES,0.0
2026-07-03,CONDIMENTOS Y SALSAS,0.0
2026-07-03,CONSERVAS,0.0
2026-07-03,CUIDADO BUCAL,0.0
2026-07-03,CUIDADO CAPILAR,0.0
2026-07-03,CUIDADO DEL BEBÉ,0.0
2026-07-03,DESECHABLES Y PAPEL,0.0
2026-07-03,DETERGENTES,0.0
2026-07-03,DETERGENTES Y LIMPIEZA,0.0
2026-07-03,DULCES,0.0
2026-07-03,EMBUTIDOS,0.0
2026-07-03,GALLETAS Y BIZCOCHOS,71.0
2026-07-03,GASEOSAS,92.0
2026-07-03,GOLOSINAS,7.0
2026-07-03,HARINAS,0.0
2026-07-03,HELADOS,0.0
2026-07-03,HIGIENE FEMENINA,0.0
2026-07-03,HIGIENE PERSONAL,0.0
2026-07-03,INFUSIONES,0.0
2026-07-03,JUGOS Y BEBIDAS,0.0
2026-07-03,LÁCTEOS,0.0
2026-07-03,MENESTRAS,0.0
2026-07-03,PANIFICADOS,0.0
2026-07-03,PAPEL HIGIÉNICO,0.0
2026-07-03,PASTAS,0.0
2026-07-03,PILAS Y BATERÍAS,0.0
2026-07-03,SNACKS,102.0
2026-07-03,SUAVIZANTES,0.0
2026-07-03,UNTABLES Y DULCES,0.0
2026-07-04,ABARROTES,27.0
2026-07-04,AGUA,0.0
2026-07-04,ALIMENTO PARA PERROS,0.0
2026-07-04,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-04,BEBIDAS EN POLVO,0.0
2026-07-04,BEBIDAS ENERGÉTICAS,0.0
2026-07-04,BEBIDAS ISOTÓNICAS,0.0
2026-07-04,CAFÉ,0.0
2026-07-04,CARNES Y EMBUTIDOS,0.0
2026-07-04,CEREALES,0.0
2026-07-04,CHOCOLATES,0.0
2026-07-04,CONDIMENTOS Y SALSAS,0.0
2026-07-04,CONSERVAS,0.0
2026-07-04,CUIDADO BUCAL,0.0
2026-07-04,CUIDADO CAPILAR,10.0
2026-07-04,CUIDADO DEL BEBÉ,3.0
2026-07-04,DESECHABLES Y PAPEL,2.0
2026-07-04,DETERGENTES,0.0
2026-07-04,DETERGENTES Y LIMPIEZA,18.0
2026-07-04,DULCES,0.0
2026-07-04,EMBUTIDOS,0.0
2026-07-04,GALLETAS Y BIZCOCHOS,0.0
2026-07-04,GASEOSAS,150.0
2026-07-04,GOLOSINAS,262.0
2026-07-04,HARINAS,0.0
2026-07-04,HELADOS,0.0
2026-07-04,HIGIENE FEMENINA,0.0
2026-07-04,HIGIENE PERSONAL,0.0
2026-07-04,INFUSIONES,0.0
2026-07-04,JUGOS Y BEBIDAS,0.0
2026-07-04,LÁCTEOS,22.0
2026-07-04,MENESTRAS,0.0
2026-07-04,PANIFICADOS,0.0
2026-07-04,PAPEL HIGIÉNICO,0.0
2026-07-04,PASTAS,0.0
2026-07-04,PILAS Y BATERÍAS,0.0
2026-07-04,SNACKS,110.0
2026-07-04,SUAVIZANTES,0.0
2026-07-04,UNTABLES Y DULCES,0.0
2026-07-05,ABARROTES,25.0
2026-07-05,AGUA,378.0
2026-07-05,ALIMENTO PARA PERROS,0.0
2026-07-05,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-05,BEBIDAS EN POLVO,0.0
2026-07-05,BEBIDAS ENERGÉTICAS,0.0
2026-07-05,BEBIDAS ISOTÓNICAS,7.0
2026-07-05,CAFÉ,0.0
2026-07-05,CARNES Y EMBUTIDOS,0.0
2026-07-05,CEREALES,0.0
2026-07-05,CHOCOLATES,0.0
2026-07-05,CONDIMENTOS Y SALSAS,0.0
2026-07-05,CONSERVAS,0.0
2026-07-05,CUIDADO BUCAL,0.0
2026-07-05,CUIDADO CAPILAR,0.0
2026-07-05,CUIDADO DEL BEBÉ,0.0
2026-07-05,DESECHABLES Y PAPEL,0.0
2026-07-05,DETERGENTES,0.0
2026-07-05,DETERGENTES Y LIMPIEZA,0.0
2026-07-05,DULCES,0.0
2026-07-05,EMBUTIDOS,0.0
2026-07-05,GALLETAS Y BIZCOCHOS,52.0
2026-07-05,GASEOSAS,211.0
2026-07-05,GOLOSINAS,268.0
2026-07-05,HARINAS,0.0
2026-07-05,HELADOS,0.0
2026-07-05,HIGIENE FEMENINA,0.0
2026-07-05,HIGIENE PERSONAL,0.0
2026-07-05,INFUSIONES,0.0
2026-07-05,JUGOS Y BEBIDAS,0.0
2026-07-05,LÁCTEOS,0.0
2026-07-05,MENESTRAS,0.0
2026-07-05,PANIFICADOS,0.0
2026-07-05,PAPEL HIGIÉNICO,0.0
2026-07-05,PASTAS,0.0
2026-07-05,PILAS Y BATERÍAS,0.0
2026-07-05,SNACKS,164.0
2026-07-05,SUAVIZANTES,0.0
2026-07-05,UNTABLES Y DULCES,0.0
2026-07-06,ABARROTES,19.0
2026-07-06,AGUA,0.0
2026-07-06,ALIMENTO PARA PERROS,0.0
2026-07-06,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-06,BEBIDAS EN POLVO,0.0
2026-07-06,BEBIDAS ENERGÉTICAS,0.0
2026-07-06,BEBIDAS ISOTÓNICAS,0.0
2026-07-06,CAFÉ,0.0
2026-07-06,CARNES Y EMBUTIDOS,0.0
2026-07-06,CEREALES,0.0
2026-07-06,CHOCOLATES,0.0
2026-07-06,CONDIMENTOS Y SALSAS,0.0
2026-07-06,CONSERVAS,0.0
2026-07-06,CUIDADO BUCAL,6.0
2026-07-06,CUIDADO CAPILAR,0.0
2026-07-06,CUIDADO DEL BEBÉ,0.0
2026-07-06,DESECHABLES Y PAPEL,0.0
2026-07-06,DETERGENTES,0.0
2026-07-06,DETERGENTES Y LIMPIEZA,15.0
2026-07-06,DULCES,0.0
2026-07-06,EMBUTIDOS,0.0
2026-07-06,GALLETAS Y BIZCOCHOS,0.0
2026-07-06,GASEOSAS,35.0
2026-07-06,GOLOSINAS,0.0
2026-07-06,HARINAS,0.0
2026-07-06,HELADOS,0.0
2026-07-06,HIGIENE FEMENINA,0.0
2026-07-06,HIGIENE PERSONAL,0.0
2026-07-06,INFUSIONES,0.0
2026-07-06,JUGOS Y BEBIDAS,0.0
2026-07-06,LÁCTEOS,13.0
2026-07-06,MENESTRAS,0.0
2026-07-06,PANIFICADOS,0.0
2026-07-06,PAPEL HIGIÉNICO,0.0
2026-07-06,PASTAS,0.0
2026-07-06,PILAS Y BATERÍAS,0.0
2026-07-06,SNACKS,0.0
2026-07-06,SUAVIZANTES,0.0
2026-07-06,UNTABLES Y DULCES,0.0
2026-07-07,ABARROTES,74.0
2026-07-07,AGUA,81.0
2026-07-07,ALIMENTO PARA PERROS,0.0
2026-07-07,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-07,BEBIDAS EN POLVO,0.0
2026-07-07,BEBIDAS ENERGÉTICAS,13.0
2026-07-07,BEBIDAS ISOTÓNICAS,0.0
2026-07-07,CAFÉ,0.0
2026-07-07,CARNES Y EMBUTIDOS,0.0
2026-07-07,CEREALES,0.0
2026-07-07,CHOCOLATES,46.0
2026-07-07,CONDIMENTOS Y SALSAS,0.0
2026-07-07,CONSERVAS,0.0
2026-07-07,CUIDADO BUCAL,0.0
2026-07-07,CUIDADO CAPILAR,0.0
2026-07-07,CUIDADO DEL BEBÉ,0.0
2026-07-07,DESECHABLES Y PAPEL,0.0
2026-07-07,DETERGENTES,0.0
2026-07-07,DETERGENTES Y LIMPIEZA,0.0
2026-07-07,DULCES,0.0
2026-07-07,EMBUTIDOS,0.0
2026-07-07,GALLETAS Y BIZCOCHOS,0.0
2026-07-07,GASEOSAS,17.0
2026-07-07,GOLOSINAS,119.0
2026-07-07,HARINAS,0.0
2026-07-07,HELADOS,0.0
2026-07-07,HIGIENE FEMENINA,0.0
2026-07-07,HIGIENE PERSONAL,0.0
2026-07-07,INFUSIONES,0.0
2026-07-07,JUGOS Y BEBIDAS,0.0
2026-07-07,LÁCTEOS,20.0
2026-07-07,MENESTRAS,0.0
2026-07-07,PANIFICADOS,0.0
2026-07-07,PAPEL HIGIÉNICO,0.0
2026-07-07,PASTAS,0.0
2026-07-07,PILAS Y BATERÍAS,0.0
2026-07-07,SNACKS,0.0
2026-07-07,SUAVIZANTES,0.0
2026-07-07,UNTABLES Y DULCES,0.0
2026-07-08,ABARROTES,0.0
2026-07-08,AGUA,0.0
2026-07-08,ALIMENTO PARA PERROS,0.0
2026-07-08,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-08,BEBIDAS EN POLVO,0.0
2026-07-08,BEBIDAS ENERGÉTICAS,0.0
2026-07-08,BEBIDAS ISOTÓNICAS,0.0
2026-07-08,CAFÉ,0.0
2026-07-08,CARNES Y EMBUTIDOS,0.0
2026-07-08,CEREALES,0.0
2026-07-08,CHOCOLATES,35.0
2026-07-08,CONDIMENTOS Y SALSAS,0.0
2026-07-08,CONSERVAS,0.0
2026-07-08,CUIDADO BUCAL,0.0
2026-07-08,CUIDADO CAPILAR,0.0
2026-07-08,CUIDADO DEL BEBÉ,0.0
2026-07-08,DESECHABLES Y PAPEL,0.0
2026-07-08,DETERGENTES,0.0
2026-07-08,DETERGENTES Y LIMPIEZA,0.0
2026-07-08,DULCES,0.0
2026-07-08,EMBUTIDOS,0.0
2026-07-08,GALLETAS Y BIZCOCHOS,37.0
2026-07-08,GASEOSAS,0.0
2026-07-08,GOLOSINAS,92.0
2026-07-08,HARINAS,0.0
2026-07-08,HELADOS,0.0
2026-07-08,HIGIENE FEMENINA,0.0
2026-07-08,HIGIENE PERSONAL,0.0
2026-07-08,INFUSIONES,0.0
2026-07-08,JUGOS Y BEBIDAS,0.0
2026-07-08,LÁCTEOS,0.0
2026-07-08,MENESTRAS,0.0
2026-07-08,PANIFICADOS,0.0
2026-07-08,PAPEL HIGIÉNICO,0.0
2026-07-08,PASTAS,0.0
2026-07-08,PILAS Y BATERÍAS,0.0
2026-07-08,SNACKS,47.0
2026-07-08,SUAVIZANTES,0.0
2026-07-08,UNTABLES Y DULCES,7.0
2026-07-09,ABARROTES,44.0
2026-07-09,AGUA,27.0
2026-07-09,ALIMENTO PARA PERROS,0.0
2026-07-09,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-07-09,BEBIDAS EN POLVO,0.0
2026-07-09,BEBIDAS ENERGÉTICAS,0.0
2026-07-09,BEBIDAS ISOTÓNICAS,0.0
2026-07-09,CAFÉ,0.0
2026-07-09,CARNES Y EMBUTIDOS,0.0
2026-07-09,CEREALES,0.0
2026-07-09,CHOCOLATES,0.0
2026-07-09,CONDIMENTOS Y SALSAS,0.0
2026-07-09,CONSERVAS,0.0
2026-07-09,CUIDADO BUCAL,19.0
2026-07-09,CUIDADO CAPILAR,0.0
2026-07-09,CUIDADO DEL BEBÉ,0.0
2026-07-09,DESECHABLES Y PAPEL,0.0
2026-07-09,DETERGENTES,0.0
2026-07-09,DETERGENTES Y LIMPIEZA,0.0
2026-07-09,DULCES,0.0
2026-07-09,EMBUTIDOS,0.0
2026-07-09,GALLETAS Y BIZCOCHOS,61.0
2026-07-09,GASEOSAS,49.0
2026-07-09,GOLOSINAS,120.0
2026-07-09,HARINAS,0.0
2026-07-09,HELADOS,0.0
2026-07-09,HIGIENE FEMENINA,0.0
2026-07-09,HIGIENE PERSONAL,0.0
2026-07-09,INFUSIONES,0.0
2026-07-09,JUGOS Y BEBIDAS,0.0
2026-07-09,LÁCTEOS,12.0
2026-07-09,MENESTRAS,0.0
2026-07-09,PANIFICADOS,0.0
